scenario,agent_id,hour,rule,wanted_shelter,chosen_shelter,target_cell_x,target_cell_y,reason
reactive,0,0,reactive,0,,,,exposure 0.03 <= trigger 1.0
reactive,1,0,reactive,0,,,,exposure 0.17 <= trigger 1.0
reactive,2,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,3,0,reactive,0,,,,exposure 0.16 <= trigger 1.0
reactive,4,0,reactive,0,,,,exposure 0.48 <= trigger 1.0
reactive,5,0,reactive,0,,,,exposure 0.46 <= trigger 1.0
reactive,6,0,reactive,0,,,,exposure 0.46 <= trigger 1.0
reactive,7,0,reactive,0,,,,exposure 0.48 <= trigger 1.0
reactive,8,0,reactive,0,,,,exposure 0.24 <= trigger 1.0
reactive,9,0,reactive,0,,,,exposure 0.52 <= trigger 1.0
reactive,10,0,reactive,0,,,,exposure 0.53 <= trigger 1.0
reactive,11,0,reactive,0,,,,exposure 0.45 <= trigger 1.0
reactive,12,0,reactive,0,,,,exposure 0.52 <= trigger 1.0
reactive,13,0,reactive,0,,,,exposure 0.18 <= trigger 1.0
reactive,14,0,reactive,0,,,,exposure 0.23 <= trigger 1.0
reactive,15,0,reactive,0,,,,exposure 0.52 <= trigger 1.0
reactive,16,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,17,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,18,0,reactive,0,,,,exposure 0.39 <= trigger 1.0
reactive,19,0,reactive,0,,,,exposure 0.01 <= trigger 1.0
reactive,20,0,reactive,0,,,,exposure 0.24 <= trigger 1.0
reactive,21,0,reactive,0,,,,exposure 0.53 <= trigger 1.0
reactive,22,0,reactive,0,,,,exposure 0.54 <= trigger 1.0
reactive,23,0,reactive,0,,,,exposure 0.18 <= trigger 1.0
reactive,24,0,reactive,0,,,,exposure 0.54 <= trigger 1.0
reactive,25,0,reactive,0,,,,exposure 0.17 <= trigger 1.0
reactive,26,0,reactive,0,,,,exposure 0.27 <= trigger 1.0
reactive,27,0,reactive,0,,,,exposure 0.45 <= trigger 1.0
reactive,28,0,reactive,0,,,,exposure 0.45 <= trigger 1.0
reactive,29,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,30,0,reactive,0,,,,exposure 0.17 <= trigger 1.0
reactive,31,0,reactive,0,,,,exposure 0.48 <= trigger 1.0
reactive,32,0,reactive,0,,,,exposure 0.18 <= trigger 1.0
reactive,33,0,reactive,0,,,,exposure 0.47 <= trigger 1.0
reactive,34,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,35,0,reactive,0,,,,exposure 0.27 <= trigger 1.0
reactive,36,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,37,0,reactive,0,,,,exposure 0.45 <= trigger 1.0
reactive,38,0,reactive,0,,,,exposure 0.48 <= trigger 1.0
reactive,39,0,reactive,0,,,,exposure 0.19 <= trigger 1.0
reactive,40,0,reactive,0,,,,exposure 0.46 <= trigger 1.0
reactive,41,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,42,0,reactive,0,,,,exposure 0.48 <= trigger 1.0
reactive,43,0,reactive,0,,,,exposure 0.13 <= trigger 1.0
reactive,44,0,reactive,0,,,,exposure 0.19 <= trigger 1.0
reactive,45,0,reactive,0,,,,exposure 0.47 <= trigger 1.0
reactive,46,0,reactive,0,,,,exposure 0.54 <= trigger 1.0
reactive,47,0,reactive,0,,,,exposure 0.19 <= trigger 1.0
reactive,48,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,49,0,reactive,0,,,,exposure 0.47 <= trigger 1.0
reactive,50,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,51,0,reactive,0,,,,exposure 0.52 <= trigger 1.0
reactive,52,0,reactive,0,,,,exposure 0.35 <= trigger 1.0
reactive,53,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,54,0,reactive,0,,,,exposure 0.51 <= trigger 1.0
reactive,55,0,reactive,0,,,,exposure 0.19 <= trigger 1.0
reactive,56,0,reactive,0,,,,exposure 0.51 <= trigger 1.0
reactive,57,0,reactive,0,,,,exposure 0.02 <= trigger 1.0
reactive,58,0,reactive,0,,,,exposure 0.48 <= trigger 1.0
reactive,59,0,reactive,0,,,,exposure 0.26 <= trigger 1.0
reactive,60,0,reactive,0,,,,exposure 0.42 <= trigger 1.0
reactive,61,0,reactive,0,,,,exposure 0.20 <= trigger 1.0
reactive,62,0,reactive,0,,,,exposure 0.20 <= trigger 1.0
reactive,63,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,64,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,65,0,reactive,0,,,,exposure 0.20 <= trigger 1.0
reactive,66,0,reactive,0,,,,exposure 0.50 <= trigger 1.0
reactive,67,0,reactive,0,,,,exposure 0.43 <= trigger 1.0
reactive,68,0,reactive,0,,,,exposure 0.12 <= trigger 1.0
reactive,69,0,reactive,0,,,,exposure 0.12 <= trigger 1.0
reactive,70,0,reactive,0,,,,exposure 0.14 <= trigger 1.0
reactive,71,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,72,0,reactive,0,,,,exposure 0.40 <= trigger 1.0
reactive,73,0,reactive,0,,,,exposure 0.17 <= trigger 1.0
reactive,74,0,reactive,0,,,,exposure 0.56 <= trigger 1.0
reactive,75,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,76,0,reactive,0,,,,exposure 0.14 <= trigger 1.0
reactive,77,0,reactive,0,,,,exposure 0.13 <= trigger 1.0
reactive,78,0,reactive,0,,,,exposure 0.06 <= trigger 1.0
reactive,79,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,80,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,81,0,reactive,0,,,,exposure 0.49 <= trigger 1.0
reactive,82,0,reactive,0,,,,exposure 0.51 <= trigger 1.0
reactive,83,0,reactive,0,,,,exposure 0.46 <= trigger 1.0
reactive,84,0,reactive,0,,,,exposure 0.47 <= trigger 1.0
reactive,85,0,reactive,0,,,,exposure 0.04 <= trigger 1.0
reactive,86,0,reactive,0,,,,exposure 0.48 <= trigger 1.0
reactive,87,0,reactive,0,,,,exposure 0.48 <= trigger 1.0
reactive,88,0,reactive,0,,,,exposure 0.11 <= trigger 1.0
reactive,89,0,reactive,0,,,,exposure 0.53 <= trigger 1.0
reactive,90,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,91,0,reactive,0,,,,exposure 0.03 <= trigger 1.0
reactive,92,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,93,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,94,0,reactive,0,,,,exposure 0.47 <= trigger 1.0
reactive,95,0,reactive,0,,,,exposure 0.15 <= trigger 1.0
reactive,96,0,reactive,0,,,,exposure 0.48 <= trigger 1.0
reactive,97,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,98,0,reactive,0,,,,exposure 0.46 <= trigger 1.0
reactive,99,0,reactive,0,,,,exposure 0.02 <= trigger 1.0
reactive,100,0,reactive,0,,,,exposure 0.10 <= trigger 1.0
reactive,101,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,102,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,103,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,104,0,reactive,0,,,,exposure 0.48 <= trigger 1.0
reactive,105,0,reactive,0,,,,exposure 0.45 <= trigger 1.0
reactive,106,0,reactive,0,,,,exposure 0.48 <= trigger 1.0
reactive,107,0,reactive,0,,,,exposure 0.51 <= trigger 1.0
reactive,108,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,109,0,reactive,0,,,,exposure 0.01 <= trigger 1.0
reactive,110,0,reactive,0,,,,exposure 0.26 <= trigger 1.0
reactive,111,0,reactive,0,,,,exposure 0.27 <= trigger 1.0
reactive,112,0,reactive,0,,,,exposure 0.52 <= trigger 1.0
reactive,113,0,reactive,0,,,,exposure 0.39 <= trigger 1.0
reactive,114,0,reactive,0,,,,exposure 0.05 <= trigger 1.0
reactive,115,0,reactive,0,,,,exposure 0.26 <= trigger 1.0
reactive,116,0,reactive,0,,,,exposure 0.55 <= trigger 1.0
reactive,117,0,reactive,0,,,,exposure 0.47 <= trigger 1.0
reactive,118,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,119,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,120,0,reactive,0,,,,exposure 0.17 <= trigger 1.0
reactive,121,0,reactive,0,,,,exposure 0.23 <= trigger 1.0
reactive,122,0,reactive,0,,,,exposure 0.19 <= trigger 1.0
reactive,123,0,reactive,0,,,,exposure 0.55 <= trigger 1.0
reactive,124,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,125,0,reactive,0,,,,exposure 0.47 <= trigger 1.0
reactive,126,0,reactive,0,,,,exposure 0.20 <= trigger 1.0
reactive,127,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,128,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,129,0,reactive,0,,,,exposure 0.51 <= trigger 1.0
reactive,130,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,131,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,132,0,reactive,0,,,,exposure 0.16 <= trigger 1.0
reactive,133,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,134,0,reactive,0,,,,exposure 0.42 <= trigger 1.0
reactive,135,0,reactive,0,,,,exposure 0.41 <= trigger 1.0
reactive,136,0,reactive,0,,,,exposure 0.08 <= trigger 1.0
reactive,137,0,reactive,0,,,,exposure 0.52 <= trigger 1.0
reactive,138,0,reactive,0,,,,exposure 0.20 <= trigger 1.0
reactive,139,0,reactive,0,,,,exposure 0.54 <= trigger 1.0
reactive,140,0,reactive,0,,,,exposure 0.20 <= trigger 1.0
reactive,141,0,reactive,0,,,,exposure 0.42 <= trigger 1.0
reactive,142,0,reactive,0,,,,exposure 0.03 <= trigger 1.0
reactive,143,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,144,0,reactive,0,,,,exposure 0.19 <= trigger 1.0
reactive,145,0,reactive,0,,,,exposure 0.02 <= trigger 1.0
reactive,146,0,reactive,0,,,,exposure 0.50 <= trigger 1.0
reactive,147,0,reactive,0,,,,exposure 0.19 <= trigger 1.0
reactive,148,0,reactive,0,,,,exposure 0.50 <= trigger 1.0
reactive,149,0,reactive,0,,,,exposure 0.20 <= trigger 1.0
reactive,150,0,reactive,0,,,,exposure 0.02 <= trigger 1.0
reactive,151,0,reactive,0,,,,exposure 0.41 <= trigger 1.0
reactive,152,0,reactive,0,,,,exposure 0.16 <= trigger 1.0
reactive,153,0,reactive,0,,,,exposure 0.04 <= trigger 1.0
reactive,154,0,reactive,0,,,,exposure 0.06 <= trigger 1.0
reactive,155,0,reactive,0,,,,exposure 0.41 <= trigger 1.0
reactive,156,0,reactive,0,,,,exposure 0.26 <= trigger 1.0
reactive,157,0,reactive,0,,,,exposure 0.44 <= trigger 1.0
reactive,158,0,reactive,0,,,,exposure 0.08 <= trigger 1.0
reactive,159,0,reactive,0,,,,exposure 0.14 <= trigger 1.0
reactive,160,0,reactive,0,,,,exposure 0.44 <= trigger 1.0
reactive,161,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,162,0,reactive,0,,,,exposure 0.47 <= trigger 1.0
reactive,163,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,164,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,165,0,reactive,0,,,,exposure 0.44 <= trigger 1.0
reactive,166,0,reactive,0,,,,exposure 0.26 <= trigger 1.0
reactive,167,0,reactive,0,,,,exposure 0.03 <= trigger 1.0
reactive,168,0,reactive,0,,,,exposure 0.53 <= trigger 1.0
reactive,169,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,170,0,reactive,0,,,,exposure 0.17 <= trigger 1.0
reactive,171,0,reactive,0,,,,exposure 0.54 <= trigger 1.0
reactive,172,0,reactive,0,,,,exposure 0.03 <= trigger 1.0
reactive,173,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,174,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,175,0,reactive,0,,,,exposure 0.04 <= trigger 1.0
reactive,176,0,reactive,0,,,,exposure 0.23 <= trigger 1.0
reactive,177,0,reactive,0,,,,exposure 0.03 <= trigger 1.0
reactive,178,0,reactive,0,,,,exposure 0.50 <= trigger 1.0
reactive,179,0,reactive,0,,,,exposure 0.20 <= trigger 1.0
reactive,180,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,181,0,reactive,0,,,,exposure 0.02 <= trigger 1.0
reactive,182,0,reactive,0,,,,exposure 0.51 <= trigger 1.0
reactive,183,0,reactive,0,,,,exposure 0.02 <= trigger 1.0
reactive,184,0,reactive,0,,,,exposure 0.47 <= trigger 1.0
reactive,185,0,reactive,0,,,,exposure 0.06 <= trigger 1.0
reactive,186,0,reactive,0,,,,exposure 0.19 <= trigger 1.0
reactive,187,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,188,0,reactive,0,,,,exposure 0.51 <= trigger 1.0
reactive,189,0,reactive,0,,,,exposure 0.04 <= trigger 1.0
reactive,190,0,reactive,0,,,,exposure 0.48 <= trigger 1.0
reactive,191,0,reactive,0,,,,exposure 0.55 <= trigger 1.0
reactive,192,0,reactive,0,,,,exposure 0.39 <= trigger 1.0
reactive,193,0,reactive,0,,,,exposure 0.13 <= trigger 1.0
reactive,194,0,reactive,0,,,,exposure 0.55 <= trigger 1.0
reactive,195,0,reactive,0,,,,exposure 0.55 <= trigger 1.0
reactive,196,0,reactive,0,,,,exposure 0.13 <= trigger 1.0
reactive,197,0,reactive,0,,,,exposure 0.07 <= trigger 1.0
reactive,198,0,reactive,0,,,,exposure 0.19 <= trigger 1.0
reactive,199,0,reactive,0,,,,exposure 0.19 <= trigger 1.0
reactive,200,0,reactive,0,,,,exposure 0.35 <= trigger 1.0
reactive,201,0,reactive,0,,,,exposure 0.51 <= trigger 1.0
reactive,202,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,203,0,reactive,0,,,,exposure 0.16 <= trigger 1.0
reactive,204,0,reactive,0,,,,exposure 0.07 <= trigger 1.0
reactive,205,0,reactive,0,,,,exposure 0.23 <= trigger 1.0
reactive,206,0,reactive,0,,,,exposure 0.47 <= trigger 1.0
reactive,207,0,reactive,0,,,,exposure 0.02 <= trigger 1.0
reactive,208,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,209,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,210,0,reactive,0,,,,exposure 0.18 <= trigger 1.0
reactive,211,0,reactive,0,,,,exposure 0.20 <= trigger 1.0
reactive,212,0,reactive,0,,,,exposure 0.52 <= trigger 1.0
reactive,213,0,reactive,0,,,,exposure 0.50 <= trigger 1.0
reactive,214,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,215,0,reactive,0,,,,exposure 0.41 <= trigger 1.0
reactive,216,0,reactive,0,,,,exposure 0.14 <= trigger 1.0
reactive,217,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,218,0,reactive,0,,,,exposure 0.20 <= trigger 1.0
reactive,219,0,reactive,0,,,,exposure 0.52 <= trigger 1.0
reactive,220,0,reactive,0,,,,exposure 0.45 <= trigger 1.0
reactive,221,0,reactive,0,,,,exposure 0.21 <= trigger 1.0
reactive,222,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,223,0,reactive,0,,,,exposure 0.07 <= trigger 1.0
reactive,224,0,reactive,0,,,,exposure 0.54 <= trigger 1.0
reactive,225,0,reactive,0,,,,exposure 0.13 <= trigger 1.0
reactive,226,0,reactive,0,,,,exposure 0.48 <= trigger 1.0
reactive,227,0,reactive,0,,,,exposure 0.52 <= trigger 1.0
reactive,228,0,reactive,0,,,,exposure 0.50 <= trigger 1.0
reactive,229,0,reactive,0,,,,exposure 0.14 <= trigger 1.0
reactive,230,0,reactive,0,,,,exposure 0.16 <= trigger 1.0
reactive,231,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,232,0,reactive,0,,,,exposure 0.39 <= trigger 1.0
reactive,233,0,reactive,0,,,,exposure 0.01 <= trigger 1.0
reactive,234,0,reactive,0,,,,exposure 0.07 <= trigger 1.0
reactive,235,0,reactive,0,,,,exposure 0.12 <= trigger 1.0
reactive,236,0,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,237,0,reactive,0,,,,exposure 0.17 <= trigger 1.0
reactive,238,0,reactive,0,,,,exposure 0.44 <= trigger 1.0
reactive,239,0,reactive,0,,,,exposure 0.20 <= trigger 1.0
reactive,0,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,1,1,reactive,0,,,,exposure 0.20 <= trigger 1.0
reactive,2,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,3,1,reactive,0,,,,exposure 0.17 <= trigger 1.0
reactive,4,1,reactive,0,,,,exposure 0.45 <= trigger 1.0
reactive,5,1,reactive,0,,,,exposure 0.47 <= trigger 1.0
reactive,6,1,reactive,0,,,,exposure 0.47 <= trigger 1.0
reactive,7,1,reactive,0,,,,exposure 0.44 <= trigger 1.0
reactive,8,1,reactive,0,,,,exposure 0.15 <= trigger 1.0
reactive,9,1,reactive,0,,,,exposure 0.52 <= trigger 1.0
reactive,10,1,reactive,0,,,,exposure 0.56 <= trigger 1.0
reactive,11,1,reactive,0,,,,exposure 0.46 <= trigger 1.0
reactive,12,1,reactive,0,,,,exposure 0.47 <= trigger 1.0
reactive,13,1,reactive,0,,,,exposure 0.20 <= trigger 1.0
reactive,14,1,reactive,0,,,,exposure 0.13 <= trigger 1.0
reactive,15,1,reactive,0,,,,exposure 0.57 <= trigger 1.0
reactive,16,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,17,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,18,1,reactive,0,,,,exposure 0.40 <= trigger 1.0
reactive,19,1,reactive,0,,,,exposure 0.02 <= trigger 1.0
reactive,20,1,reactive,0,,,,exposure 0.15 <= trigger 1.0
reactive,21,1,reactive,0,,,,exposure 0.56 <= trigger 1.0
reactive,22,1,reactive,0,,,,exposure 0.48 <= trigger 1.0
reactive,23,1,reactive,0,,,,exposure 0.27 <= trigger 1.0
reactive,24,1,reactive,0,,,,exposure 0.47 <= trigger 1.0
reactive,25,1,reactive,0,,,,exposure 0.13 <= trigger 1.0
reactive,26,1,reactive,0,,,,exposure 0.12 <= trigger 1.0
reactive,27,1,reactive,0,,,,exposure 0.46 <= trigger 1.0
reactive,28,1,reactive,0,,,,exposure 0.50 <= trigger 1.0
reactive,29,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,30,1,reactive,0,,,,exposure 0.13 <= trigger 1.0
reactive,31,1,reactive,0,,,,exposure 0.43 <= trigger 1.0
reactive,32,1,reactive,0,,,,exposure 0.12 <= trigger 1.0
reactive,33,1,reactive,0,,,,exposure 0.51 <= trigger 1.0
reactive,34,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,35,1,reactive,0,,,,exposure 0.17 <= trigger 1.0
reactive,36,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,37,1,reactive,0,,,,exposure 0.50 <= trigger 1.0
reactive,38,1,reactive,0,,,,exposure 0.44 <= trigger 1.0
reactive,39,1,reactive,0,,,,exposure 0.12 <= trigger 1.0
reactive,40,1,reactive,0,,,,exposure 0.51 <= trigger 1.0
reactive,41,1,reactive,0,,,,exposure 0.06 <= trigger 1.0
reactive,42,1,reactive,0,,,,exposure 0.44 <= trigger 1.0
reactive,43,1,reactive,0,,,,exposure 0.17 <= trigger 1.0
reactive,44,1,reactive,0,,,,exposure 0.11 <= trigger 1.0
reactive,45,1,reactive,0,,,,exposure 0.46 <= trigger 1.0
reactive,46,1,reactive,0,,,,exposure 0.48 <= trigger 1.0
reactive,47,1,reactive,0,,,,exposure 0.21 <= trigger 1.0
reactive,48,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,49,1,reactive,0,,,,exposure 0.42 <= trigger 1.0
reactive,50,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,51,1,reactive,0,,,,exposure 0.52 <= trigger 1.0
reactive,52,1,reactive,0,,,,exposure 0.41 <= trigger 1.0
reactive,53,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,54,1,reactive,0,,,,exposure 0.46 <= trigger 1.0
reactive,55,1,reactive,0,,,,exposure 0.15 <= trigger 1.0
reactive,56,1,reactive,0,,,,exposure 0.46 <= trigger 1.0
reactive,57,1,reactive,0,,,,exposure 0.01 <= trigger 1.0
reactive,58,1,reactive,0,,,,exposure 0.57 <= trigger 1.0
reactive,59,1,reactive,0,,,,exposure 0.18 <= trigger 1.0
reactive,60,1,reactive,0,,,,exposure 0.51 <= trigger 1.0
reactive,61,1,reactive,0,,,,exposure 0.25 <= trigger 1.0
reactive,62,1,reactive,0,,,,exposure 0.17 <= trigger 1.0
reactive,63,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,64,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,65,1,reactive,0,,,,exposure 0.12 <= trigger 1.0
reactive,66,1,reactive,0,,,,exposure 0.58 <= trigger 1.0
reactive,67,1,reactive,0,,,,exposure 0.46 <= trigger 1.0
reactive,68,1,reactive,0,,,,exposure 0.20 <= trigger 1.0
reactive,69,1,reactive,0,,,,exposure 0.20 <= trigger 1.0
reactive,70,1,reactive,0,,,,exposure 0.21 <= trigger 1.0
reactive,71,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,72,1,reactive,0,,,,exposure 0.44 <= trigger 1.0
reactive,73,1,reactive,0,,,,exposure 0.20 <= trigger 1.0
reactive,74,1,reactive,0,,,,exposure 0.40 <= trigger 1.0
reactive,75,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,76,1,reactive,0,,,,exposure 0.21 <= trigger 1.0
reactive,77,1,reactive,0,,,,exposure 0.18 <= trigger 1.0
reactive,78,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,79,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,80,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,81,1,reactive,0,,,,exposure 0.56 <= trigger 1.0
reactive,82,1,reactive,0,,,,exposure 0.43 <= trigger 1.0
reactive,83,1,reactive,0,,,,exposure 0.47 <= trigger 1.0
reactive,84,1,reactive,0,,,,exposure 0.51 <= trigger 1.0
reactive,85,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,86,1,reactive,0,,,,exposure 0.48 <= trigger 1.0
reactive,87,1,reactive,0,,,,exposure 0.56 <= trigger 1.0
reactive,88,1,reactive,0,,,,exposure 0.08 <= trigger 1.0
reactive,89,1,reactive,0,,,,exposure 0.52 <= trigger 1.0
reactive,90,1,reactive,0,,,,exposure 0.06 <= trigger 1.0
reactive,91,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,92,1,reactive,0,,,,exposure 0.05 <= trigger 1.0
reactive,93,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,94,1,reactive,0,,,,exposure 0.44 <= trigger 1.0
reactive,95,1,reactive,0,,,,exposure 0.07 <= trigger 1.0
reactive,96,1,reactive,0,,,,exposure 0.45 <= trigger 1.0
reactive,97,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,98,1,reactive,0,,,,exposure 0.51 <= trigger 1.0
reactive,99,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,100,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,101,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,102,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,103,1,reactive,0,,,,exposure 0.05 <= trigger 1.0
reactive,104,1,reactive,0,,,,exposure 0.57 <= trigger 1.0
reactive,105,1,reactive,0,,,,exposure 0.50 <= trigger 1.0
reactive,106,1,reactive,0,,,,exposure 0.44 <= trigger 1.0
reactive,107,1,reactive,0,,,,exposure 0.46 <= trigger 1.0
reactive,108,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,109,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,110,1,reactive,0,,,,exposure 0.16 <= trigger 1.0
reactive,111,1,reactive,0,,,,exposure 0.12 <= trigger 1.0
reactive,112,1,reactive,0,,,,exposure 0.57 <= trigger 1.0
reactive,113,1,reactive,0,,,,exposure 0.40 <= trigger 1.0
reactive,114,1,reactive,0,,,,exposure 0.03 <= trigger 1.0
reactive,115,1,reactive,0,,,,exposure 0.23 <= trigger 1.0
reactive,116,1,reactive,0,,,,exposure 0.46 <= trigger 1.0
reactive,117,1,reactive,0,,,,exposure 0.44 <= trigger 1.0
reactive,118,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,119,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,120,1,reactive,0,,,,exposure 0.15 <= trigger 1.0
reactive,121,1,reactive,0,,,,exposure 0.18 <= trigger 1.0
reactive,122,1,reactive,0,,,,exposure 0.21 <= trigger 1.0
reactive,123,1,reactive,0,,,,exposure 0.49 <= trigger 1.0
reactive,124,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,125,1,reactive,0,,,,exposure 0.46 <= trigger 1.0
reactive,126,1,reactive,0,,,,exposure 0.17 <= trigger 1.0
reactive,127,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,128,1,reactive,0,,,,exposure 0.02 <= trigger 1.0
reactive,129,1,reactive,0,,,,exposure 0.46 <= trigger 1.0
reactive,130,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,131,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,132,1,reactive,0,,,,exposure 0.17 <= trigger 1.0
reactive,133,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,134,1,reactive,0,,,,exposure 0.51 <= trigger 1.0
reactive,135,1,reactive,0,,,,exposure 0.40 <= trigger 1.0
reactive,136,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,137,1,reactive,0,,,,exposure 0.39 <= trigger 1.0
reactive,138,1,reactive,0,,,,exposure 0.24 <= trigger 1.0
reactive,139,1,reactive,0,,,,exposure 0.48 <= trigger 1.0
reactive,140,1,reactive,0,,,,exposure 0.24 <= trigger 1.0
reactive,141,1,reactive,0,,,,exposure 0.51 <= trigger 1.0
reactive,142,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,143,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,144,1,reactive,0,,,,exposure 0.20 <= trigger 1.0
reactive,145,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,146,1,reactive,0,,,,exposure 0.44 <= trigger 1.0
reactive,147,1,reactive,0,,,,exposure 0.19 <= trigger 1.0
reactive,148,1,reactive,0,,,,exposure 0.39 <= trigger 1.0
reactive,149,1,reactive,0,,,,exposure 0.25 <= trigger 1.0
reactive,150,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,151,1,reactive,0,,,,exposure 0.40 <= trigger 1.0
reactive,152,1,reactive,0,,,,exposure 0.20 <= trigger 1.0
reactive,153,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,154,1,reactive,0,,,,exposure 0.00 <= trigger 1.0
reactive,155,1,reactive,0,,,,exposure 0.40 <= trigger 1.0
reactive,156,1,reactive,0,,,,exposure 0.18 <= trigger 1.0
reactive,157,1,reactive,0,,,,exposure 0.40 <= trigger 1.0
