scenario,agent_id,hour,rule,wanted_shelter,chosen_shelter,target_cell_x,target_cell_y,reason
baseline,228,5,baseline,0,,,,no policy intervention
baseline,229,5,baseline,0,,,,no policy intervention
baseline,230,5,baseline,0,,,,no policy intervention
baseline,231,5,baseline,0,,,,no policy intervention
baseline,232,5,baseline,0,,,,no policy intervention
baseline,233,5,baseline,0,,,,no policy intervention
baseline,234,5,baseline,0,,,,no policy intervention
baseline,235,5,baseline,0,,,,no policy intervention
baseline,236,5,baseline,0,,,,no policy intervention
baseline,237,5,baseline,0,,,,no policy intervention
baseline,238,5,baseline,0,,,,no policy intervention
baseline,239,5,baseline,0,,,,no policy intervention
baseline,0,6,baseline,0,,,,no policy intervention
baseline,1,6,baseline,0,,,,no policy intervention
baseline,2,6,baseline,0,,,,no policy intervention
baseline,3,6,baseline,0,,,,no policy intervention
baseline,4,6,baseline,0,,,,no policy intervention
baseline,5,6,baseline,0,,,,no policy intervention
baseline,6,6,baseline,0,,,,no policy intervention
baseline,7,6,baseline,0,,,,no policy intervention
baseline,8,6,baseline,0,,,,no policy intervention
baseline,9,6,baseline,0,,,,no policy intervention
baseline,10,6,baseline,0,,,,no policy intervention
baseline,11,6,baseline,0,,,,no policy intervention
baseline,12,6,baseline,0,,,,no policy intervention
baseline,13,6,baseline,0,,,,no policy intervention
baseline,14,6,baseline,0,,,,no policy intervention
baseline,15,6,baseline,0,,,,no policy intervention
baseline,16,6,baseline,0,,,,no policy intervention
baseline,17,6,baseline,0,,,,no policy intervention
baseline,18,6,baseline,0,,,,no policy intervention
baseline,19,6,baseline,0,,,,no policy intervention
baseline,20,6,baseline,0,,,,no policy intervention
baseline,21,6,baseline,0,,,,no policy intervention
baseline,22,6,baseline,0,,,,no policy intervention
baseline,23,6,baseline,0,,,,no policy intervention
baseline,24,6,baseline,0,,,,no policy intervention
baseline,25,6,baseline,0,,,,no policy intervention
baseline,26,6,baseline,0,,,,no policy intervention
baseline,27,6,baseline,0,,,,no policy intervention
baseline,28,6,baseline,0,,,,no policy intervention
baseline,29,6,baseline,0,,,,no policy intervention
baseline,30,6,baseline,0,,,,no policy intervention
baseline,31,6,baseline,0,,,,no policy intervention
baseline,32,6,baseline,0,,,,no policy intervention
baseline,33,6,baseline,0,,,,no policy intervention
baseline,34,6,baseline,0,,,,no policy intervention
baseline,35,6,baseline,0,,,,no policy intervention
baseline,36,6,baseline,0,,,,no policy intervention
baseline,37,6,baseline,0,,,,no policy intervention
baseline,38,6,baseline,0,,,,no policy intervention
baseline,39,6,baseline,0,,,,no policy intervention
baseline,40,6,baseline,0,,,,no policy intervention
baseline,41,6,baseline,0,,,,no policy intervention
baseline,42,6,baseline,0,,,,no policy intervention
baseline,43,6,baseline,0,,,,no policy intervention
baseline,44,6,baseline,0,,,,no policy intervention
baseline,45,6,baseline,0,,,,no policy intervention
baseline,46,6,baseline,0,,,,no policy intervention
baseline,47,6,baseline,0,,,,no policy intervention
baseline,48,6,baseline,0,,,,no policy intervention
baseline,49,6,baseline,0,,,,no policy intervention
baseline,50,6,baseline,0,,,,no policy intervention
baseline,51,6,baseline,0,,,,no policy intervention
baseline,52,6,baseline,0,,,,no policy intervention
baseline,53,6,baseline,0,,,,no policy intervention
baseline,54,6,baseline,0,,,,no policy intervention
baseline,55,6,baseline,0,,,,no policy intervention
baseline,56,6,baseline,0,,,,no policy intervention
baseline,57,6,baseline,0,,,,no policy intervention
baseline,58,6,baseline,0,,,,no policy intervention
baseline,59,6,baseline,0,,,,no policy intervention
baseline,60,6,baseline,0,,,,no policy intervention
baseline,61,6,baseline,0,,,,no policy intervention
baseline,62,6,baseline,0,,,,no policy intervention
baseline,63,6,baseline,0,,,,no policy intervention
baseline,64,6,baseline,0,,,,no policy intervention
baseline,65,6,baseline,0,,,,no policy intervention
baseline,66,6,baseline,0,,,,no policy intervention
baseline,67,6,baseline,0,,,,no policy intervention
baseline,68,6,baseline,0,,,,no policy intervention
baseline,69,6,baseline,0,,,,no policy intervention
baseline,70,6,baseline,0,,,,no policy intervention
baseline,71,6,baseline,0,,,,no policy intervention
baseline,72,6,baseline,0,,,,no policy intervention
baseline,73,6,baseline,0,,,,no policy intervention
baseline,74,6,baseline,0,,,,no policy intervention
baseline,75,6,baseline,0,,,,no policy intervention
baseline,76,6,baseline,0,,,,no policy intervention
baseline,77,6,baseline,0,,,,no policy intervention
baseline,78,6,baseline,0,,,,no policy intervention
baseline,79,6,baseline,0,,,,no policy intervention
baseline,80,6,baseline,0,,,,no policy intervention
baseline,81,6,baseline,0,,,,no policy intervention
baseline,82,6,baseline,0,,,,no policy intervention
baseline,83,6,baseline,0,,,,no policy intervention
baseline,84,6,baseline,0,,,,no policy intervention
baseline,85,6,baseline,0,,,,no policy intervention
baseline,86,6,baseline,0,,,,no policy intervention
baseline,87,6,baseline,0,,,,no policy intervention
baseline,88,6,baseline,0,,,,no policy intervention
baseline,89,6,baseline,0,,,,no policy intervention
baseline,90,6,baseline,0,,,,no policy intervention
baseline,91,6,baseline,0,,,,no policy intervention
baseline,92,6,baseline,0,,,,no policy intervention
baseline,93,6,baseline,0,,,,no policy intervention
baseline,94,6,baseline,0,,,,no policy intervention
baseline,95,6,baseline,0,,,,no policy intervention
baseline,96,6,baseline,0,,,,no policy intervention
baseline,97,6,baseline,0,,,,no policy intervention
baseline,98,6,baseline,0,,,,no policy intervention
baseline,99,6,baseline,0,,,,no policy intervention
baseline,100,6,baseline,0,,,,no policy intervention
baseline,101,6,baseline,0,,,,no policy intervention
baseline,102,6,baseline,0,,,,no policy intervention
baseline,103,6,baseline,0,,,,no policy intervention
baseline,104,6,baseline,0,,,,no policy intervention
baseline,105,6,baseline,0,,,,no policy intervention
baseline,106,6,baseline,0,,,,no policy intervention
baseline,107,6,baseline,0,,,,no policy intervention
baseline,108,6,baseline,0,,,,no policy intervention
baseline,109,6,baseline,0,,,,no policy intervention
baseline,110,6,baseline,0,,,,no policy intervention
baseline,111,6,baseline,0,,,,no policy intervention
baseline,112,6,baseline,0,,,,no policy intervention
baseline,113,6,baseline,0,,,,no policy intervention
baseline,114,6,baseline,0,,,,no policy intervention
baseline,115,6,baseline,0,,,,no policy intervention
baseline,116,6,baseline,0,,,,no policy intervention
baseline,117,6,baseline,0,,,,no policy intervention
baseline,118,6,baseline,0,,,,no policy intervention
baseline,119,6,baseline,0,,,,no policy intervention
baseline,120,6,baseline,0,,,,no policy intervention
baseline,121,6,baseline,0,,,,no policy intervention
baseline,122,6,baseline,0,,,,no policy intervention
baseline,123,6,baseline,0,,,,no policy intervention
baseline,124,6,baseline,0,,,,no policy intervention
baseline,125,6,baseline,0,,,,no policy intervention
baseline,126,6,baseline,0,,,,no policy intervention
baseline,127,6,baseline,0,,,,no policy intervention
baseline,128,6,baseline,0,,,,no policy intervention
baseline,129,6,baseline,0,,,,no policy intervention
baseline,130,6,baseline,0,,,,no policy intervention
baseline,131,6,baseline,0,,,,no policy intervention
baseline,132,6,baseline,0,,,,no policy intervention
baseline,133,6,baseline,0,,,,no policy intervention
baseline,134,6,baseline,0,,,,no policy intervention
baseline,135,6,baseline,0,,,,no policy intervention
baseline,136,6,baseline,0,,,,no policy intervention
baseline,137,6,baseline,0,,,,no policy intervention
baseline,138,6,baseline,0,,,,no policy intervention
baseline,139,6,baseline,0,,,,no policy intervention
baseline,140,6,baseline,0,,,,no policy intervention
baseline,141,6,baseline,0,,,,no policy intervention
baseline,142,6,baseline,0,,,,no policy intervention
baseline,143,6,baseline,0,,,,no policy intervention
baseline,144,6,baseline,0,,,,no policy intervention
baseline,145,6,baseline,0,,,,no policy intervention
baseline,146,6,baseline,0,,,,no policy intervention
baseline,147,6,baseline,0,,,,no policy intervention
baseline,148,6,baseline,0,,,,no policy intervention
baseline,149,6,baseline,0,,,,no policy intervention
baseline,150,6,baseline,0,,,,no policy intervention
baseline,151,6,baseline,0,,,,no policy intervention
baseline,152,6,baseline,0,,,,no policy intervention
baseline,153,6,baseline,0,,,,no policy intervention
baseline,154,6,baseline,0,,,,no policy intervention
baseline,155,6,baseline,0,,,,no policy intervention
baseline,156,6,baseline,0,,,,no policy intervention
baseline,157,6,baseline,0,,,,no policy intervention
baseline,158,6,baseline,0,,,,no policy intervention
baseline,159,6,baseline,0,,,,no policy intervention
baseline,160,6,baseline,0,,,,no policy intervention
baseline,161,6,baseline,0,,,,no policy intervention
baseline,162,6,baseline,0,,,,no policy intervention
baseline,163,6,baseline,0,,,,no policy intervention
baseline,164,6,baseline,0,,,,no policy intervention
baseline,165,6,baseline,0,,,,no policy intervention
baseline,166,6,baseline,0,,,,no policy intervention
baseline,167,6,baseline,0,,,,no policy intervention
baseline,168,6,baseline,0,,,,no policy intervention
baseline,169,6,baseline,0,,,,no policy intervention
baseline,170,6,baseline,0,,,,no policy intervention
baseline,171,6,baseline,0,,,,no policy intervention
baseline,172,6,baseline,0,,,,no policy intervention
baseline,173,6,baseline,0,,,,no policy intervention
baseline,174,6,baseline,0,,,,no policy intervention
baseline,175,6,baseline,0,,,,no policy intervention
baseline,176,6,baseline,0,,,,no policy intervention
baseline,177,6,baseline,0,,,,no policy intervention
baseline,178,6,baseline,0,,,,no policy intervention
baseline,179,6,baseline,0,,,,no policy intervention
baseline,180,6,baseline,0,,,,no policy intervention
baseline,181,6,baseline,0,,,,no policy intervention
baseline,182,6,baseline,0,,,,no policy intervention
baseline,183,6,baseline,0,,,,no policy intervention
baseline,184,6,baseline,0,,,,no policy intervention
baseline,185,6,baseline,0,,,,no policy intervention
baseline,186,6,baseline,0,,,,no policy intervention
baseline,187,6,baseline,0,,,,no policy intervention
baseline,188,6,baseline,0,,,,no policy intervention
baseline,189,6,baseline,0,,,,no policy intervention
baseline,190,6,baseline,0,,,,no policy intervention
baseline,191,6,baseline,0,,,,no policy intervention
baseline,192,6,baseline,0,,,,no policy intervention
baseline,193,6,baseline,0,,,,no policy intervention
baseline,194,6,baseline,0,,,,no policy intervention
baseline,195,6,baseline,0,,,,no policy intervention
baseline,196,6,baseline,0,,,,no policy intervention
baseline,197,6,baseline,0,,,,no policy intervention
baseline,198,6,baseline,0,,,,no policy intervention
baseline,199,6,baseline,0,,,,no policy intervention
baseline,200,6,baseline,0,,,,no policy intervention
baseline,201,6,baseline,0,,,,no policy intervention
baseline,202,6,baseline,0,,,,no policy intervention
baseline,203,6,baseline,0,,,,no policy intervention
baseline,204,6,baseline,0,,,,no policy intervention
baseline,205,6,baseline,0,,,,no policy intervention
baseline,206,6,baseline,0,,,,no policy intervention
baseline,207,6,baseline,0,,,,no policy intervention
baseline,208,6,baseline,0,,,,no policy intervention
baseline,209,6,baseline,0,,,,no policy intervention
baseline,210,6,baseline,0,,,,no policy intervention
baseline,211,6,baseline,0,,,,no policy intervention
baseline,212,6,baseline,0,,,,no policy intervention
baseline,213,6,baseline,0,,,,no policy intervention
baseline,214,6,baseline,0,,,,no policy intervention
baseline,215,6,baseline,0,,,,no policy intervention
baseline,216,6,baseline,0,,,,no policy intervention
baseline,217,6,baseline,0,,,,no policy intervention
baseline,218,6,baseline,0,,,,no policy intervention
baseline,219,6,baseline,0,,,,no policy intervention
baseline,220,6,baseline,0,,,,no policy intervention
baseline,221,6,baseline,0,,,,no policy intervention
baseline,222,6,baseline,0,,,,no policy intervention
baseline,223,6,baseline,0,,,,no policy intervention
baseline,224,6,baseline,0,,,,no policy intervention
baseline,225,6,baseline,0,,,,no policy intervention
baseline,226,6,baseline,0,,,,no policy intervention
baseline,227,6,baseline,0,,,,no policy intervention
baseline,228,6,baseline,0,,,,no policy intervention
baseline,229,6,baseline,0,,,,no policy intervention
baseline,230,6,baseline,0,,,,no policy intervention
baseline,231,6,baseline,0,,,,no policy intervention
baseline,232,6,baseline,0,,,,no policy intervention
baseline,233,6,baseline,0,,,,no policy intervention
baseline,234,6,baseline,0,,,,no policy intervention
baseline,235,6,baseline,0,,,,no policy intervention
baseline,236,6,baseline,0,,,,no policy intervention
baseline,237,6,baseline,0,,,,no policy intervention
baseline,238,6,baseline,0,,,,no policy intervention
baseline,239,6,baseline,0,,,,no policy intervention
baseline,0,7,baseline,0,,,,no policy intervention
baseline,1,7,baseline,0,,,,no policy intervention
baseline,2,7,baseline,1,,,,no policy intervention
baseline,3,7,baseline,0,,,,no policy intervention
baseline,4,7,baseline,0,,,,no policy intervention
baseline,5,7,baseline,0,,,,no policy intervention
baseline,6,7,baseline,1,,,,no policy intervention
baseline,7,7,baseline,0,,,,no policy intervention
baseline,8,7,baseline,1,,,,no policy intervention
baseline,9,7,baseline,0,,,,no policy intervention
baseline,10,7,baseline,0,,,,no policy intervention
baseline,11,7,baseline,0,,,,no policy intervention
baseline,12,7,baseline,0,,,,no policy intervention
baseline,13,7,baseline,0,,,,no policy intervention
baseline,14,7,baseline,0,,,,no policy intervention
baseline,15,7,baseline,0,,,,no policy intervention
baseline,16,7,baseline,0,,,,no policy intervention
baseline,17,7,baseline,1,,,,no policy intervention
baseline,18,7,baseline,0,,,,no policy intervention
baseline,19,7,baseline,0,,,,no policy intervention
baseline,20,7,baseline,0,,,,no policy intervention
baseline,21,7,baseline,0,,,,no policy intervention
baseline,22,7,baseline,0,,,,no policy intervention
baseline,23,7,baseline,0,,,,no policy intervention
baseline,24,7,baseline,0,,,,no policy intervention
baseline,25,7,baseline,0,,,,no policy intervention
baseline,26,7,baseline,0,,,,no policy intervention
baseline,27,7,baseline,0,,,,no policy intervention
baseline,28,7,baseline,0,,,,no policy intervention
baseline,29,7,baseline,0,,,,no policy intervention
baseline,30,7,baseline,0,,,,no policy intervention
baseline,31,7,baseline,0,,,,no policy intervention
baseline,32,7,baseline,0,,,,no policy intervention
baseline,33,7,baseline,0,,,,no policy intervention
baseline,34,7,baseline,0,,,,no policy intervention
baseline,35,7,baseline,0,,,,no policy intervention
baseline,36,7,baseline,0,,,,no policy intervention
baseline,37,7,baseline,1,,,,no policy intervention
baseline,38,7,baseline,0,,,,no policy intervention
baseline,39,7,baseline,0,,,,no policy intervention
baseline,40,7,baseline,0,,,,no policy intervention
baseline,41,7,baseline,0,,,,no policy intervention
baseline,42,7,baseline,0,,,,no policy intervention
baseline,43,7,baseline,0,,,,no policy intervention
baseline,44,7,baseline,0,,,,no policy intervention
baseline,45,7,baseline,0,,,,no policy intervention
baseline,46,7,baseline,0,,,,no policy intervention
baseline,47,7,baseline,0,,,,no policy intervention
baseline,48,7,baseline,0,,,,no policy intervention
baseline,49,7,baseline,0,,,,no policy intervention
baseline,50,7,baseline,0,,,,no policy intervention
baseline,51,7,baseline,0,,,,no policy intervention
baseline,52,7,baseline,0,,,,no policy intervention
baseline,53,7,baseline,0,,,,no policy intervention
baseline,54,7,baseline,0,,,,no policy intervention
baseline,55,7,baseline,0,,,,no policy intervention
baseline,56,7,baseline,0,,,,no policy intervention
baseline,57,7,baseline,0,,,,no policy intervention
baseline,58,7,baseline,0,,,,no policy intervention
baseline,59,7,baseline,0,,,,no policy intervention
baseline,60,7,baseline,0,,,,no policy intervention
baseline,61,7,baseline,0,,,,no policy intervention
baseline,62,7,baseline,1,,,,no policy intervention
baseline,63,7,baseline,1,,,,no policy intervention
baseline,64,7,baseline,0,,,,no policy intervention
baseline,65,7,baseline,0,,,,no policy intervention
baseline,66,7,baseline,0,,,,no policy intervention
baseline,67,7,baseline,0,,,,no policy intervention
baseline,68,7,baseline,0,,,,no policy intervention
baseline,69,7,baseline,0,,,,no policy intervention
baseline,70,7,baseline,0,,,,no policy intervention
baseline,71,7,baseline,0,,,,no policy intervention
baseline,72,7,baseline,0,,,,no policy intervention
baseline,73,7,baseline,0,,,,no policy intervention
baseline,74,7,baseline,0,,,,no policy intervention
baseline,75,7,baseline,1,,,,no policy intervention
baseline,76,7,baseline,0,,,,no policy intervention
baseline,77,7,baseline,1,,,,no policy intervention
baseline,78,7,baseline,0,,,,no policy intervention
baseline,79,7,baseline,0,,,,no policy intervention
baseline,80,7,baseline,0,,,,no policy intervention
baseline,81,7,baseline,0,,,,no policy intervention
baseline,82,7,baseline,0,,,,no policy intervention
baseline,83,7,baseline,0,,,,no policy intervention
baseline,84,7,baseline,0,,,,no policy intervention
baseline,85,7,baseline,0,,,,no policy intervention
baseline,86,7,baseline,0,,,,no policy intervention
baseline,87,7,baseline,0,,,,no policy intervention
baseline,88,7,baseline,0,,,,no policy intervention
baseline,89,7,baseline,0,,,,no policy intervention
baseline,90,7,baseline,0,,,,no policy intervention
baseline,91,7,baseline,0,,,,no policy intervention
baseline,92,7,baseline,0,,,,no policy intervention
baseline,93,7,baseline,0,,,,no policy intervention
baseline,94,7,baseline,0,,,,no policy intervention
baseline,95,7,baseline,0,,,,no policy intervention
baseline,96,7,baseline,0,,,,no policy intervention
baseline,97,7,baseline,0,,,,no policy intervention
baseline,98,7,baseline,0,,,,no policy intervention
baseline,99,7,baseline,0,,,,no policy intervention
baseline,100,7,baseline,0,,,,no policy intervention
baseline,101,7,baseline,0,,,,no policy intervention
baseline,102,7,baseline,0,,,,no policy intervention
baseline,103,7,baseline,0,,,,no policy intervention
baseline,104,7,baseline,0,,,,no policy intervention
baseline,105,7,baseline,0,,,,no policy intervention
baseline,106,7,baseline,0,,,,no policy intervention
baseline,107,7,baseline,0,,,,no policy intervention
baseline,108,7,baseline,0,,,,no policy intervention
baseline,109,7,baseline,0,,,,no policy intervention
baseline,110,7,baseline,0,,,,no policy intervention
baseline,111,7,baseline,0,,,,no policy intervention
baseline,112,7,baseline,0,,,,no policy intervention
baseline,113,7,baseline,0,,,,no policy intervention
baseline,114,7,baseline,0,,,,no policy intervention
baseline,115,7,baseline,0,,,,no policy intervention
baseline,116,7,baseline,0,,,,no policy intervention
baseline,117,7,baseline,0,,,,no policy intervention
baseline,118,7,baseline,0,,,,no policy intervention
baseline,119,7,baseline,0,,,,no policy intervention
baseline,120,7,baseline,0,,,,no policy intervention
baseline,121,7,baseline,0,,,,no policy intervention
baseline,122,7,baseline,0,,,,no policy intervention
baseline,123,7,baseline,0,,,,no policy intervention
baseline,124,7,baseline,0,,,,no policy intervention
baseline,125,7,baseline,1,,,,no policy intervention
baseline,126,7,baseline,0,,,,no policy intervention
baseline,127,7,baseline,0,,,,no policy intervention
baseline,128,7,baseline,0,,,,no policy intervention
baseline,129,7,baseline,0,,,,no policy intervention
baseline,130,7,baseline,0,,,,no policy intervention
baseline,131,7,baseline,1,,,,no policy intervention
baseline,132,7,baseline,0,,,,no policy intervention
baseline,133,7,baseline,0,,,,no policy intervention
baseline,134,7,baseline,0,,,,no policy intervention
baseline,135,7,baseline,0,,,,no policy intervention
baseline,136,7,baseline,0,,,,no policy intervention
baseline,137,7,baseline,0,,,,no policy intervention
baseline,138,7,baseline,0,,,,no policy intervention
baseline,139,7,baseline,0,,,,no policy intervention
baseline,140,7,baseline,0,,,,no policy intervention
baseline,141,7,baseline,0,,,,no policy intervention
baseline,142,7,baseline,0,,,,no policy intervention
baseline,143,7,baseline,0,,,,no policy intervention
baseline,144,7,baseline,0,,,,no policy intervention
baseline,145,7,baseline,0,,,,no policy intervention
baseline,146,7,baseline,0,,,,no policy intervention
baseline,147,7,baseline,0,,,,no policy intervention
baseline,148,7,baseline,0,,,,no policy intervention
baseline,149,7,baseline,0,,,,no policy intervention
baseline,150,7,baseline,0,,,,no policy intervention
baseline,151,7,baseline,0,,,,no policy intervention
baseline,152,7,baseline,0,,,,no policy intervention
baseline,153,7,baseline,0,,,,no policy intervention
baseline,154,7,baseline,0,,,,no policy intervention
baseline,155,7,baseline,0,,,,no policy intervention
baseline,156,7,baseline,0,,,,no policy intervention
baseline,157,7,baseline,1,,,,no policy intervention
baseline,158,7,baseline,0,,,,no policy intervention
baseline,159,7,baseline,0,,,,no policy intervention
baseline,160,7,baseline,0,,,,no policy intervention
baseline,161,7,baseline,0,,,,no policy intervention
baseline,162,7,baseline,0,,,,no policy intervention
baseline,163,7,baseline,0,,,,no policy intervention
baseline,164,7,baseline,0,,,,no policy intervention
baseline,165,7,baseline,0,,,,no policy intervention
baseline,166,7,baseline,0,,,,no policy intervention
baseline,167,7,baseline,0,,,,no policy intervention
baseline,168,7,baseline,0,,,,no policy intervention
baseline,169,7,baseline,0,,,,no policy intervention
baseline,170,7,baseline,0,,,,no policy intervention
baseline,171,7,baseline,0,,,,no policy intervention
baseline,172,7,baseline,0,,,,no policy intervention
baseline,173,7,baseline,0,,,,no policy intervention
baseline,174,7,baseline,0,,,,no policy intervention
baseline,175,7,baseline,0,,,,no policy intervention
baseline,176,7,baseline,0,,,,no policy intervention
baseline,177,7,baseline,0,,,,no policy intervention
baseline,178,7,baseline,0,,,,no policy intervention
baseline,179,7,baseline,0,,,,no policy intervention
baseline,180,7,baseline,0,,,,no policy intervention
baseline,181,7,baseline,0,,,,no policy intervention
baseline,182,7,baseline,0,,,,no policy intervention
baseline,183,7,baseline,0,,,,no policy intervention
baseline,184,7,baseline,0,,,,no policy intervention
baseline,185,7,baseline,0,,,,no policy intervention
baseline,186,7,baseline,0,,,,no policy intervention
baseline,187,7,baseline,0,,,,no policy intervention
baseline,188,7,baseline,0,,,,no policy intervention
baseline,189,7,baseline,0,,,,no policy intervention
baseline,190,7,baseline,0,,,,no policy intervention
baseline,191,7,baseline,0,,,,no policy intervention
baseline,192,7,baseline,0,,,,no policy intervention
baseline,193,7,baseline,0,,,,no policy intervention
baseline,194,7,baseline,0,,,,no policy intervention
baseline,195,7,baseline,0,,,,no policy intervention
baseline,196,7,baseline,0,,,,no policy intervention
baseline,197,7,baseline,0,,,,no policy intervention
baseline,198,7,baseline,0,,,,no policy intervention
baseline,199,7,baseline,0,,,,no policy intervention
baseline,200,7,baseline,0,,,,no policy intervention
baseline,201,7,baseline,0,,,,no policy intervention
baseline,202,7,baseline,0,,,,no policy intervention
baseline,203,7,baseline,1,,,,no policy intervention
baseline,204,7,baseline,0,,,,no policy intervention
baseline,205,7,baseline,0,,,,no policy intervention
baseline,206,7,baseline,0,,,,no policy intervention
baseline,207,7,baseline,0,,,,no policy intervention
baseline,208,7,baseline,0,,,,no policy intervention
baseline,209,7,baseline,0,,,,no policy intervention
baseline,210,7,baseline,0,,,,no policy intervention
baseline,211,7,baseline,0,,,,no policy intervention
baseline,212,7,baseline,0,,,,no policy intervention
baseline,213,7,baseline,1,,,,no policy intervention
baseline,214,7,baseline,0,,,,no policy intervention
baseline,215,7,baseline,0,,,,no policy intervention
baseline,216,7,baseline,0,,,,no policy intervention
baseline,217,7,baseline,0,,,,no policy intervention
baseline,218,7,baseline,0,,,,no policy intervention
baseline,219,7,baseline,1,,,,no policy intervention
baseline,220,7,baseline,0,,,,no policy intervention
baseline,221,7,baseline,0,,,,no policy intervention
baseline,222,7,baseline,0,,,,no policy intervention
baseline,223,7,baseline,0,,,,no policy intervention
baseline,224,7,baseline,0,,,,no policy intervention
baseline,225,7,baseline,0,,,,no policy intervention
baseline,226,7,baseline,0,,,,no policy intervention
baseline,227,7,baseline,0,,,,no policy intervention
baseline,228,7,baseline,1,,,,no policy intervention
baseline,229,7,baseline,0,,,,no policy intervention
baseline,230,7,baseline,0,,,,no policy intervention
baseline,231,7,baseline,0,,,,no policy intervention
baseline,232,7,baseline,0,,,,no policy intervention
baseline,233,7,baseline,0,,,,no policy intervention
baseline,234,7,baseline,0,,,,no policy intervention
baseline,235,7,baseline,0,,,,no policy intervention
baseline,236,7,baseline,0,,,,no policy intervention
baseline,237,7,baseline,1,,,,no policy intervention
baseline,238,7,baseline,0,,,,no policy intervention
baseline,239,7,baseline,0,,,,no policy intervention
baseline,0,8,baseline,0,,,,no policy intervention
baseline,1,8,baseline,0,,,,no policy intervention
baseline,2,8,baseline,1,,,,no policy intervention
baseline,3,8,baseline,0,,,,no policy intervention
baseline,4,8,baseline,0,,,,no policy intervention
baseline,5,8,baseline,1,,,,no policy intervention
baseline,6,8,baseline,1,,,,no policy intervention
baseline,7,8,baseline,0,,,,no policy intervention
baseline,8,8,baseline,1,,,,no policy intervention
baseline,9,8,baseline,0,,,,no policy intervention
baseline,10,8,baseline,0,,,,no policy intervention
baseline,11,8,baseline,0,,,,no policy intervention
baseline,12,8,baseline,0,,,,no policy intervention
baseline,13,8,baseline,0,,,,no policy intervention
baseline,14,8,baseline,0,,,,no policy intervention
baseline,15,8,baseline,0,,,,no policy intervention
baseline,16,8,baseline,1,,,,no policy intervention
baseline,17,8,baseline,1,,,,no policy intervention
baseline,18,8,baseline,0,,,,no policy intervention
baseline,19,8,baseline,1,,,,no policy intervention
baseline,20,8,baseline,0,,,,no policy intervention
baseline,21,8,baseline,0,,,,no policy intervention
baseline,22,8,baseline,0,,,,no policy intervention
baseline,23,8,baseline,0,,,,no policy intervention
baseline,24,8,baseline,0,,,,no policy intervention
baseline,25,8,baseline,0,,,,no policy intervention
baseline,26,8,baseline,0,,,,no policy intervention
baseline,27,8,baseline,0,,,,no policy intervention
baseline,28,8,baseline,0,,,,no policy intervention
baseline,29,8,baseline,0,,,,no policy intervention
baseline,30,8,baseline,0,,,,no policy intervention
baseline,31,8,baseline,0,,,,no policy intervention
baseline,32,8,baseline,0,,,,no policy intervention
baseline,33,8,baseline,0,,,,no policy intervention
baseline,34,8,baseline,0,,,,no policy intervention
baseline,35,8,baseline,0,,,,no policy intervention
baseline,36,8,baseline,0,,,,no policy intervention
baseline,37,8,baseline,1,,,,no policy intervention
baseline,38,8,baseline,0,,,,no policy intervention
baseline,39,8,baseline,0,,,,no policy intervention
baseline,40,8,baseline,1,,,,no policy intervention
baseline,41,8,baseline,0,,,,no policy intervention
baseline,42,8,baseline,0,,,,no policy intervention
baseline,43,8,baseline,0,,,,no policy intervention
baseline,44,8,baseline,0,,,,no policy intervention
baseline,45,8,baseline,0,,,,no policy intervention
baseline,46,8,baseline,0,,,,no policy intervention
baseline,47,8,baseline,0,,,,no policy intervention
baseline,48,8,baseline,0,,,,no policy intervention
baseline,49,8,baseline,1,,,,no policy intervention
baseline,50,8,baseline,0,,,,no policy intervention
baseline,51,8,baseline,0,,,,no policy intervention
baseline,52,8,baseline,0,,,,no policy intervention
baseline,53,8,baseline,0,,,,no policy intervention
baseline,54,8,baseline,0,,,,no policy intervention
baseline,55,8,baseline,0,,,,no policy intervention
baseline,56,8,baseline,1,,,,no policy intervention
baseline,57,8,baseline,0,,,,no policy intervention
baseline,58,8,baseline,0,,,,no policy intervention
baseline,59,8,baseline,0,,,,no policy intervention
baseline,60,8,baseline,0,,,,no policy intervention
baseline,61,8,baseline,0,,,,no policy intervention
baseline,62,8,baseline,1,,,,no policy intervention
baseline,63,8,baseline,1,,,,no policy intervention
baseline,64,8,baseline,0,,,,no policy intervention
baseline,65,8,baseline,0,,,,no policy intervention
baseline,66,8,baseline,0,,,,no policy intervention
baseline,67,8,baseline,0,,,,no policy intervention
baseline,68,8,baseline,0,,,,no policy intervention
baseline,69,8,baseline,0,,,,no policy intervention
baseline,70,8,baseline,0,,,,no policy intervention
baseline,71,8,baseline,0,,,,no policy intervention
baseline,72,8,baseline,0,,,,no policy intervention
baseline,73,8,baseline,0,,,,no policy intervention
baseline,74,8,baseline,1,,,,no policy intervention
baseline,75,8,baseline,0,,,,no policy intervention
baseline,76,8,baseline,0,,,,no policy intervention
baseline,77,8,baseline,0,,,,no policy intervention
baseline,78,8,baseline,0,,,,no policy intervention
baseline,79,8,baseline,0,,,,no policy intervention
baseline,80,8,baseline,0,,,,no policy intervention
baseline,81,8,baseline,0,,,,no policy intervention
baseline,82,8,baseline,0,,,,no policy intervention
baseline,83,8,baseline,0,,,,no policy intervention
baseline,84,8,baseline,0,,,,no policy intervention
baseline,85,8,baseline,0,,,,no policy intervention
baseline,86,8,baseline,0,,,,no policy intervention
baseline,87,8,baseline,0,,,,no policy intervention
baseline,88,8,baseline,0,,,,no policy intervention
