,bldg_idx,hour,count,pct_of_daily_max,imputed
771,3134,3,0.0,0.0,False
772,3134,4,0.0,0.0,False
773,3134,5,0.0,0.0,False
774,3134,6,0.0,0.0,False
775,3134,7,2.0,66.66666666666666,False
776,3134,8,2.0,66.66666666666666,False
777,3134,9,3.0,100.0,False
778,3134,10,3.0,100.0,False
779,3134,11,3.0,100.0,False
780,3134,12,3.0,100.0,False
781,3134,13,3.0,100.0,False
782,3134,14,3.0,100.0,False
783,3134,15,2.0,66.66666666666666,False
784,3134,16,3.0,100.0,False
785,3134,17,2.0,66.66666666666666,False
786,3134,18,0.0,0.0,False
787,3134,19,0.0,0.0,False
788,3134,20,0.0,0.0,False
789,3134,21,0.0,0.0,False
790,3134,22,0.0,0.0,False
791,3134,23,0.0,0.0,False
792,3139,0,0.0,0.0,False
793,3139,1,0.0,0.0,False
794,3139,2,0.0,0.0,False
795,3139,3,0.0,0.0,False
796,3139,4,1.0,7.6923076923076925,False
797,3139,5,1.0,7.6923076923076925,False
798,3139,6,2.0,15.384615384615385,False
799,3139,7,8.0,61.53846153846154,False
800,3139,8,11.0,84.61538461538461,False
801,3139,9,12.0,92.3076923076923,False
802,3139,10,13.0,100.0,False
803,3139,11,13.0,100.0,False
804,3139,12,12.0,92.3076923076923,False
805,3139,13,13.0,100.0,False
806,3139,14,13.0,100.0,False
807,3139,15,13.0,100.0,False
808,3139,16,12.0,92.3076923076923,False
809,3139,17,7.0,53.84615384615385,False
810,3139,18,3.0,23.076923076923077,False
811,3139,19,2.0,15.384615384615385,False
812,3139,20,1.0,7.6923076923076925,False
813,3139,21,1.0,7.6923076923076925,False
814,3139,22,0.0,0.0,False
815,3139,23,0.0,0.0,False
816,3140,0,3.0,100.0,False
817,3140,1,3.0,100.0,False
818,3140,2,3.0,100.0,False
819,3140,3,3.0,100.0,False
820,3140,4,3.0,100.0,False
821,3140,5,3.0,100.0,False
822,3140,6,3.0,100.0,False
823,3140,7,3.0,100.0,False
824,3140,8,2.0,66.66666666666666,False
825,3140,9,2.0,66.66666666666666,False
826,3140,10,2.0,66.66666666666666,False
827,3140,11,2.0,66.66666666666666,False
828,3140,12,2.0,66.66666666666666,False
829,3140,13,2.0,66.66666666666666,False
830,3140,14,2.0,66.66666666666666,False
831,3140,15,2.0,66.66666666666666,False
832,3140,16,2.0,66.66666666666666,False
833,3140,17,2.0,66.66666666666666,False
834,3140,18,2.0,66.66666666666666,False
835,3140,19,2.0,66.66666666666666,False
836,3140,20,2.0,66.66666666666666,False
837,3140,21,2.0,66.66666666666666,False
838,3140,22,2.0,66.66666666666666,False
839,3140,23,2.0,66.66666666666666,False
840,3143,0,0.0,0.0,False
841,3143,1,0.0,0.0,False
842,3143,2,0.0,0.0,False
843,3143,3,0.0,0.0,False
844,3143,4,0.0,0.0,False
845,3143,5,1.0,11.11111111111111,False
846,3143,6,3.0,33.33333333333333,False
847,3143,7,6.0,66.66666666666666,False
848,3143,8,9.0,100.0,False
849,3143,9,9.0,100.0,False
850,3143,10,8.0,88.88888888888889,False
851,3143,11,8.0,88.88888888888889,False
852,3143,12,7.0,77.77777777777779,False
853,3143,13,8.0,88.88888888888889,False
854,3143,14,8.0,88.88888888888889,False
855,3143,15,8.0,88.88888888888889,False
856,3143,16,8.0,88.88888888888889,False
857,3143,17,7.0,77.77777777777779,False
858,3143,18,3.0,33.33333333333333,False
859,3143,19,2.0,22.22222222222222,False
860,3143,20,0.0,0.0,False
861,3143,21,0.0,0.0,False
862,3143,22,0.0,0.0,False
863,3143,23,0.0,0.0,False
864,3144,0,0.0,0.0,False
865,3144,1,0.0,0.0,False
866,3144,2,0.0,0.0,False
867,3144,3,0.0,0.0,False
868,3144,4,0.0,0.0,False
869,3144,5,0.0,0.0,False
870,3144,6,0.0,0.0,False
871,3144,7,0.0,0.0,False
872,3144,8,1.0,100.0,False
873,3144,9,1.0,100.0,False
874,3144,10,1.0,100.0,False
875,3144,11,0.0,0.0,False
876,3144,12,0.0,0.0,False
877,3144,13,0.0,0.0,False
878,3144,14,0.0,0.0,False
879,3144,15,0.0,0.0,False
880,3144,16,0.0,0.0,False
881,3144,17,0.0,0.0,False
882,3144,18,0.0,0.0,False
883,3144,19,0.0,0.0,False
884,3144,20,0.0,0.0,False
885,3144,21,0.0,0.0,False
886,3144,22,0.0,0.0,False
887,3144,23,0.0,0.0,False
888,3145,0,0.0,0.0,False
889,3145,1,0.0,0.0,False
890,3145,2,0.0,0.0,False
891,3145,3,0.0,0.0,False
892,3145,4,0.0,0.0,False
893,3145,5,0.0,0.0,False
894,3145,6,0.0,0.0,False
895,3145,7,5.0,45.45454545454545,False
896,3145,8,7.0,63.63636363636363,False
897,3145,9,8.0,72.72727272727273,False
898,3145,10,9.0,81.81818181818183,False
899,3145,11,10.0,90.9090909090909,False
900,3145,12,11.0,100.0,False
901,3145,13,8.0,72.72727272727273,False
902,3145,14,8.0,72.72727272727273,False
903,3145,15,8.0,72.72727272727273,False
904,3145,16,9.0,81.81818181818183,False
905,3145,17,7.0,63.63636363636363,False
906,3145,18,8.0,72.72727272727273,False
907,3145,19,5.0,45.45454545454545,False
908,3145,20,3.0,27.27272727272727,False
909,3145,21,0.0,0.0,False
910,3145,22,0.0,0.0,False
911,3145,23,0.0,0.0,False
912,3150,0,0.0,0.0,False
913,3150,1,0.0,0.0,False
914,3150,2,0.0,0.0,False
915,3150,3,0.0,0.0,False
916,3150,4,0.0,0.0,False
917,3150,5,0.0,0.0,False
918,3150,6,0.0,0.0,False
919,3150,7,1.0,50.0,False
920,3150,8,2.0,100.0,False
921,3150,9,2.0,100.0,False
922,3150,10,2.0,100.0,False
923,3150,11,2.0,100.0,False
924,3150,12,2.0,100.0,False
925,3150,13,2.0,100.0,False
926,3150,14,2.0,100.0,False
927,3150,15,2.0,100.0,False
928,3150,16,2.0,100.0,False
929,3150,17,2.0,100.0,False
930,3150,18,1.0,50.0,False
931,3150,19,1.0,50.0,False
932,3150,20,1.0,50.0,False
933,3150,21,0.0,0.0,False
934,3150,22,0.0,0.0,False
935,3150,23,0.0,0.0,False
936,3151,0,0.0,0.0,False
937,3151,1,0.0,0.0,False
938,3151,2,0.0,0.0,False
939,3151,3,0.0,0.0,False
940,3151,4,0.0,0.0,False
941,3151,5,0.0,0.0,False
942,3151,6,1.0,100.0,False
943,3151,7,1.0,100.0,False
944,3151,8,1.0,100.0,False
945,3151,9,1.0,100.0,False
946,3151,10,1.0,100.0,False
947,3151,11,1.0,100.0,False
948,3151,12,1.0,100.0,False
949,3151,13,1.0,100.0,False
950,3151,14,1.0,100.0,False
951,3151,15,1.0,100.0,False
952,3151,16,1.0,100.0,False
953,3151,17,1.0,100.0,False
954,3151,18,1.0,100.0,False
955,3151,19,1.0,100.0,False
956,3151,20,0.0,0.0,False
957,3151,21,0.0,0.0,False
958,3151,22,0.0,0.0,False
959,3151,23,0.0,0.0,False
960,3152,0,1.0,100.0,False
961,3152,1,1.0,100.0,False
962,3152,2,1.0,100.0,False
963,3152,3,1.0,100.0,False
964,3152,4,1.0,100.0,False
965,3152,5,1.0,100.0,False
966,3152,6,1.0,100.0,False
967,3152,7,1.0,100.0,False
968,3152,8,1.0,100.0,False
969,3152,9,1.0,100.0,False
970,3152,10,1.0,100.0,False
971,3152,11,1.0,100.0,False
972,3152,12,1.0,100.0,False
973,3152,13,1.0,100.0,False
974,3152,14,1.0,100.0,False
975,3152,15,1.0,100.0,False
976,3152,16,1.0,100.0,False
977,3152,17,1.0,100.0,False
978,3152,18,1.0,100.0,False
979,3152,19,1.0,100.0,False
980,3152,20,1.0,100.0,False
981,3152,21,1.0,100.0,False
982,3152,22,1.0,100.0,False
983,3152,23,1.0,100.0,False
984,3154,0,0.0,0.0,False
985,3154,1,0.0,0.0,False
986,3154,2,0.0,0.0,False
987,3154,3,0.0,0.0,False
988,3154,4,0.0,0.0,False
989,3154,5,0.0,0.0,False
990,3154,6,1.0,20.0,False
991,3154,7,3.0,60.0,False
992,3154,8,5.0,100.0,False
993,3154,9,4.0,80.0,False
994,3154,10,4.0,80.0,False
995,3154,11,4.0,80.0,False
996,3154,12,5.0,100.0,False
997,3154,13,5.0,100.0,False
998,3154,14,5.0,100.0,False
999,3154,15,5.0,100.0,False
1000,3154,16,5.0,100.0,False
1001,3154,17,4.0,80.0,False
1002,3154,18,3.0,60.0,False
1003,3154,19,1.0,20.0,False
1004,3154,20,1.0,20.0,False
1005,3154,21,0.0,0.0,False
1006,3154,22,0.0,0.0,False
1007,3154,23,0.0,0.0,False
1008,3156,0,5.0,100.0,False
1009,3156,1,5.0,100.0,False
1010,3156,2,5.0,100.0,False
1011,3156,3,5.0,100.0,False
1012,3156,4,5.0,100.0,False
1013,3156,5,5.0,100.0,False
1014,3156,6,5.0,100.0,False
1015,3156,7,5.0,100.0,False
1016,3156,8,2.0,40.0,False
1017,3156,9,2.0,40.0,False
1018,3156,10,2.0,40.0,False
1019,3156,11,2.0,40.0,False
1020,3156,12,2.0,40.0,False
1021,3156,13,2.0,40.0,False
1022,3156,14,2.0,40.0,False
1023,3156,15,2.0,40.0,False
1024,3156,16,2.0,40.0,False
1025,3156,17,3.0,60.0,False
1026,3156,18,3.0,60.0,False
1027,3156,19,3.0,60.0,False
1028,3156,20,4.0,80.0,False
1029,3156,21,4.0,80.0,False
1030,3156,22,5.0,100.0,False
1031,3156,23,5.0,100.0,False
1032,3157,0,0.0,0.0,False
1033,3157,1,0.0,0.0,False
1034,3157,2,0.0,0.0,False
1035,3157,3,0.0,0.0,False
1036,3157,4,0.0,0.0,False
1037,3157,5,0.0,0.0,False
1038,3157,6,0.0,0.0,False
1039,3157,7,0.0,0.0,False
1040,3157,8,0.0,0.0,False
1041,3157,9,0.0,0.0,False
1042,3157,10,0.0,0.0,False
1043,3157,11,0.0,0.0,False
1044,3157,12,0.0,0.0,False
1045,3157,13,0.0,0.0,False
1046,3157,14,0.0,0.0,False
1047,3157,15,0.0,0.0,False
1048,3157,16,0.0,0.0,False
1049,3157,17,0.0,0.0,False
1050,3157,18,1.0,50.0,False
1051,3157,19,2.0,100.0,False
1052,3157,20,2.0,100.0,False
1053,3157,21,2.0,100.0,False
1054,3157,22,1.0,50.0,False
1055,3157,23,1.0,50.0,False
1056,3168,0,0.0,0.0,False
1057,3168,1,0.0,0.0,False
1058,3168,2,0.0,0.0,False
1059,3168,3,0.0,0.0,False
1060,3168,4,0.0,0.0,False
1061,3168,5,0.0,0.0,False
1062,3168,6,1.0,11.11111111111111,False
1063,3168,7,3.0,33.33333333333333,False
1064,3168,8,5.0,55.55555555555556,False
1065,3168,9,9.0,100.0,False
1066,3168,10,9.0,100.0,False
1067,3168,11,9.0,100.0,False
1068,3168,12,8.0,88.88888888888889,False
1069,3168,13,8.0,88.88888888888889,False
1070,3168,14,8.0,88.88888888888889,False
1071,3168,15,9.0,100.0,False
1072,3168,16,9.0,100.0,False
1073,3168,17,9.0,100.0,False
1074,3168,18,5.0,55.55555555555556,False
1075,3168,19,3.0,33.33333333333333,False
1076,3168,20,1.0,11.11111111111111,False
1077,3168,21,1.0,11.11111111111111,False
1078,3168,22,1.0,11.11111111111111,False
1079,3168,23,0.0,0.0,False
1080,3170,0,0.0,0.0,False
1081,3170,1,0.0,0.0,False
1082,3170,2,0.0,0.0,False
1083,3170,3,0.0,0.0,False
1084,3170,4,0.0,0.0,False
1085,3170,5,0.0,0.0,False
1086,3170,6,2.0,15.384615384615385,False
1087,3170,7,4.0,30.76923076923077,False
1088,3170,8,8.0,61.53846153846154,False
1089,3170,9,11.0,84.61538461538461,False
1090,3170,10,12.0,92.3076923076923,False
1091,3170,11,12.0,92.3076923076923,False
1092,3170,12,12.0,92.3076923076923,False
1093,3170,13,13.0,100.0,False
1094,3170,14,13.0,100.0,False
1095,3170,15,13.0,100.0,False
1096,3170,16,12.0,92.3076923076923,False
1097,3170,17,10.0,76.92307692307693,False
1098,3170,18,9.0,69.23076923076923,False
1099,3170,19,7.0,53.84615384615385,False
1100,3170,20,5.0,38.46153846153847,False
1101,3170,21,1.0,7.6923076923076925,False
1102,3170,22,1.0,7.6923076923076925,False
1103,3170,23,1.0,7.6923076923076925,False
1104,3187,0,178.0,100.0,False
1105,3187,1,178.0,100.0,False
1106,3187,2,178.0,100.0,False
1107,3187,3,178.0,100.0,False
1108,3187,4,178.0,100.0,False
1109,3187,5,177.0,99.43820224719101,False
1110,3187,6,170.0,95.50561797752809,False
1111,3187,7,139.0,78.08988764044943,False
1112,3187,8,107.0,60.1123595505618,False
1113,3187,9,86.0,48.31460674157304,False
1114,3187,10,80.0,44.9438202247191,False
1115,3187,11,79.0,44.38202247191011,False
1116,3187,12,80.0,44.9438202247191,False
1117,3187,13,82.0,46.06741573033708,False
1118,3187,14,82.0,46.06741573033708,False
1119,3187,15,84.0,47.19101123595505,False
1120,3187,16,92.0,51.68539325842697,False
1121,3187,17,107.0,60.1123595505618,False
1122,3187,18,133.0,74.71910112359551,False
1123,3187,19,146.0,82.02247191011236,False
1124,3187,20,156.0,87.64044943820225,False
1125,3187,21,164.0,92.13483146067416,False
1126,3187,22,167.0,93.82022471910112,False
1127,3187,23,168.0,94.3820224719101,False
1128,3193,0,82.0,100.0,False
1129,3193,1,82.0,100.0,False
1130,3193,2,82.0,100.0,False
1131,3193,3,82.0,100.0,False
1132,3193,4,82.0,100.0,False
1133,3193,5,79.0,96.34146341463415,False
1134,3193,6,77.0,93.90243902439023,False
1135,3193,7,68.0,82.92682926829268,False
1136,3193,8,53.0,64.63414634146342,False
1137,3193,9,46.0,56.09756097560976,False
1138,3193,10,41.0,50.0,False
1139,3193,11,38.0,46.34146341463415,False
1140,3193,12,37.0,45.1219512195122,False
1141,3193,13,37.0,45.1219512195122,False
1142,3193,14,37.0,45.1219512195122,False
1143,3193,15,37.0,45.1219512195122,False
1144,3193,16,41.0,50.0,False
1145,3193,17,45.0,54.87804878048781,False
1146,3193,18,60.0,73.17073170731707,False
1147,3193,19,65.0,79.26829268292683,False
1148,3193,20,68.0,82.92682926829268,False
1149,3193,21,68.0,82.92682926829268,False
1150,3193,22,70.0,85.36585365853658,False
1151,3193,23,72.0,87.8048780487805,False
1152,3486,0,0.0,0.0,False
1153,3486,1,0.0,0.0,False
1154,3486,2,0.0,0.0,False
1155,3486,3,0.0,0.0,False
1156,3486,4,0.0,0.0,False
1157,3486,5,0.0,0.0,False
1158,3486,6,0.0,0.0,False
1159,3486,7,1.0,25.0,False
1160,3486,8,4.0,100.0,False
1161,3486,9,4.0,100.0,False
1162,3486,10,4.0,100.0,False
1163,3486,11,4.0,100.0,False
1164,3486,12,4.0,100.0,False
1165,3486,13,4.0,100.0,False
1166,3486,14,3.0,75.0,False
1167,3486,15,3.0,75.0,False
1168,3486,16,3.0,75.0,False
1169,3486,17,3.0,75.0,False
1170,3486,18,2.0,50.0,False
1171,3486,19,1.0,25.0,False
1172,3486,20,1.0,25.0,False
1173,3486,21,0.0,0.0,False
1174,3486,22,0.0,0.0,False
1175,3486,23,0.0,0.0,False
1176,3494,0,0.0,0.0,False
1177,3494,1,0.0,0.0,False
1178,3494,2,0.0,0.0,False
1179,3494,3,0.0,0.0,False
1180,3494,4,0.0,0.0,False
1181,3494,5,0.0,0.0,False
1182,3494,6,0.0,0.0,False
1183,3494,7,2.0,28.57142857142857,False
1184,3494,8,3.0,42.857142857142854,False
1185,3494,9,4.0,57.14285714285714,False
1186,3494,10,4.0,57.14285714285714,False
1187,3494,11,5.0,71.42857142857143,False
1188,3494,12,7.0,100.0,False
1189,3494,13,7.0,100.0,False
1190,3494,14,5.0,71.42857142857143,False
1191,3494,15,4.0,57.14285714285714,False
1192,3494,16,5.0,71.42857142857143,False
1193,3494,17,2.0,28.57142857142857,False
1194,3494,18,4.0,57.14285714285714,False
1195,3494,19,5.0,71.42857142857143,False
1196,3494,20,3.0,42.857142857142854,False
1197,3494,21,1.0,14.285714285714285,False
1198,3494,22,0.0,0.0,False
1199,3494,23,0.0,0.0,False
1200,3496,0,0.0,0.0,False
1201,3496,1,0.0,0.0,False
1202,3496,2,0.0,0.0,False
1203,3496,3,0.0,0.0,False
1204,3496,4,0.0,0.0,False
1205,3496,5,0.0,0.0,False
1206,3496,6,0.0,0.0,False
1207,3496,7,0.0,0.0,False
1208,3496,8,1.0,100.0,False
1209,3496,9,1.0,100.0,False
1210,3496,10,1.0,100.0,False
1211,3496,11,1.0,100.0,False
1212,3496,12,1.0,100.0,False
1213,3496,13,1.0,100.0,False
1214,3496,14,1.0,100.0,False
1215,3496,15,1.0,100.0,False
1216,3496,16,1.0,100.0,False
1217,3496,17,1.0,100.0,False
1218,3496,18,1.0,100.0,False
1219,3496,19,1.0,100.0,False
1220,3496,20,1.0,100.0,False
1221,3496,21,0.0,0.0,False
1222,3496,22,0.0,0.0,False
1223,3496,23,0.0,0.0,False
1224,3550,0,0.0,0.0,False
1225,3550,1,0.0,0.0,False
1226,3550,2,0.0,0.0,False
1227,3550,3,0.0,0.0,False
1228,3550,4,0.0,0.0,False
1229,3550,5,1.0,11.11111111111111,False
1230,3550,6,2.0,22.22222222222222,False
1231,3550,7,7.0,77.77777777777779,False
1232,3550,8,8.0,88.88888888888889,False
1233,3550,9,8.0,88.88888888888889,False
1234,3550,10,9.0,100.0,False
1235,3550,11,9.0,100.0,False
1236,3550,12,9.0,100.0,False
1237,3550,13,9.0,100.0,False
1238,3550,14,8.0,88.88888888888889,False
1239,3550,15,9.0,100.0,False
1240,3550,16,8.0,88.88888888888889,False
1241,3550,17,6.0,66.66666666666666,False
1242,3550,18,6.0,66.66666666666666,False
1243,3550,19,6.0,66.66666666666666,False
1244,3550,20,2.0,22.22222222222222,False
1245,3550,21,2.0,22.22222222222222,False
1246,3550,22,1.0,11.11111111111111,False
1247,3550,23,1.0,11.11111111111111,False
1248,3552,0,0.0,0.0,False
1249,3552,1,0.0,0.0,False
1250,3552,2,0.0,0.0,False
1251,3552,3,0.0,0.0,False
1252,3552,4,0.0,0.0,False
1253,3552,5,0.0,0.0,False
1254,3552,6,0.0,0.0,False
1255,3552,7,0.0,0.0,False
1256,3552,8,0.0,0.0,False
1257,3552,9,1.0,100.0,False
1258,3552,10,1.0,100.0,False
1259,3552,11,1.0,100.0,False
1260,3552,12,1.0,100.0,False
1261,3552,13,1.0,100.0,False
1262,3552,14,1.0,100.0,False
1263,3552,15,1.0,100.0,False
1264,3552,16,1.0,100.0,False
1265,3552,17,1.0,100.0,False
1266,3552,18,0.0,0.0,False
1267,3552,19,0.0,0.0,False
1268,3552,20,0.0,0.0,False
1269,3552,21,0.0,0.0,False
1270,3552,22,0.0,0.0,False
1271,3552,23,0.0,0.0,False
1272,3554,0,0.0,0.0,False
1273,3554,1,0.0,0.0,False
1274,3554,2,0.0,0.0,False
1275,3554,3,0.0,0.0,False
1276,3554,4,0.0,0.0,False
1277,3554,5,3.0,10.714285714285714,False
1278,3554,6,4.0,14.285714285714285,False
1279,3554,7,11.0,39.285714285714285,False
1280,3554,8,19.0,67.85714285714286,False
1281,3554,9,23.0,82.14285714285714,False
1282,3554,10,25.0,89.28571428571429,False
1283,3554,11,25.0,89.28571428571429,False
1284,3554,12,25.0,89.28571428571429,False
1285,3554,13,25.0,89.28571428571429,False
1286,3554,14,26.0,92.85714285714286,False
1287,3554,15,28.0,100.0,False
1288,3554,16,25.0,89.28571428571429,False
1289,3554,17,23.0,82.14285714285714,False
1290,3554,18,13.0,46.42857142857143,False
1291,3554,19,7.0,25.0,False
1292,3554,20,3.0,10.714285714285714,False
1293,3554,21,1.0,3.571428571428571,False
1294,3554,22,0.0,0.0,False
1295,3554,23,0.0,0.0,False
1296,3557,0,0.0,0.0,False
1297,3557,1,0.0,0.0,False
1298,3557,2,0.0,0.0,False
1299,3557,3,0.0,0.0,False
1300,3557,4,0.0,0.0,False
1301,3557,5,0.0,0.0,False
1302,3557,6,0.0,0.0,False
1303,3557,7,0.0,0.0,False
1304,3557,8,0.0,0.0,False
1305,3557,9,0.0,0.0,False
1306,3557,10,1.0,100.0,False
1307,3557,11,1.0,100.0,False
1308,3557,12,1.0,100.0,False
1309,3557,13,1.0,100.0,False
1310,3557,14,1.0,100.0,False
1311,3557,15,0.0,0.0,False
1312,3557,16,0.0,0.0,False
1313,3557,17,0.0,0.0,False
1314,3557,18,0.0,0.0,False
1315,3557,19,0.0,0.0,False
1316,3557,20,0.0,0.0,False
1317,3557,21,0.0,0.0,False
1318,3557,22,0.0,0.0,False
1319,3557,23,0.0,0.0,False
1320,3562,0,0.0,0.0,False
1321,3562,1,0.0,0.0,False
1322,3562,2,0.0,0.0,False
1323,3562,3,0.0,0.0,False
1324,3562,4,1.0,5.0,False
1325,3562,5,1.0,5.0,False
1326,3562,6,2.0,10.0,False
1327,3562,7,12.0,60.0,False
1328,3562,8,17.0,85.0,False
1329,3562,9,20.0,100.0,False
1330,3562,10,18.0,90.0,False
1331,3562,11,18.0,90.0,False
1332,3562,12,19.0,95.0,False
1333,3562,13,18.0,90.0,False
1334,3562,14,18.0,90.0,False
1335,3562,15,17.0,85.0,False
1336,3562,16,16.0,80.0,False
1337,3562,17,14.0,70.0,False
1338,3562,18,12.0,60.0,False
1339,3562,19,7.0,35.0,False
1340,3562,20,4.0,20.0,False
1341,3562,21,3.0,15.0,False
1342,3562,22,3.0,15.0,False
1343,3562,23,2.0,10.0,False
1344,3564,0,0.0,0.0,False
1345,3564,1,0.0,0.0,False
1346,3564,2,0.0,0.0,False
1347,3564,3,0.0,0.0,False
1348,3564,4,0.0,0.0,False
1349,3564,5,0.0,0.0,False
1350,3564,6,0.0,0.0,False
1351,3564,7,0.0,0.0,False
1352,3564,8,0.0,0.0,False
1353,3564,9,0.0,0.0,False
1354,3564,10,0.0,0.0,False
1355,3564,11,0.0,0.0,False
1356,3564,12,0.0,0.0,False
1357,3564,13,1.0,100.0,False
1358,3564,14,1.0,100.0,False
1359,3564,15,1.0,100.0,False
1360,3564,16,1.0,100.0,False
1361,3564,17,1.0,100.0,False
1362,3564,18,0.0,0.0,False
1363,3564,19,0.0,0.0,False
1364,3564,20,0.0,0.0,False
1365,3564,21,0.0,0.0,False
1366,3564,22,0.0,0.0,False
1367,3564,23,0.0,0.0,False
1368,3567,0,2.0,100.0,False
1369,3567,1,2.0,100.0,False
1370,3567,2,2.0,100.0,False
1371,3567,3,2.0,100.0,False
1372,3567,4,2.0,100.0,False
1373,3567,5,2.0,100.0,False
1374,3567,6,2.0,100.0,False
1375,3567,7,2.0,100.0,False
1376,3567,8,2.0,100.0,False
1377,3567,9,2.0,100.0,False
1378,3567,10,2.0,100.0,False
1379,3567,11,1.0,50.0,False
1380,3567,12,1.0,50.0,False
1381,3567,13,0.0,0.0,False
1382,3567,14,1.0,50.0,False
1383,3567,15,1.0,50.0,False
1384,3567,16,2.0,100.0,False
1385,3567,17,2.0,100.0,False
1386,3567,18,2.0,100.0,False
1387,3567,19,2.0,100.0,False
1388,3567,20,2.0,100.0,False
1389,3567,21,2.0,100.0,False
1390,3567,22,2.0,100.0,False
1391,3567,23,2.0,100.0,False
1392,3569,0,0.0,0.0,False
1393,3569,1,0.0,0.0,False
1394,3569,2,0.0,0.0,False
1395,3569,3,0.0,0.0,False
1396,3569,4,0.0,0.0,False
1397,3569,5,0.0,0.0,False
1398,3569,6,1.0,10.0,False
1399,3569,7,4.0,40.0,False
1400,3569,8,7.0,70.0,False
1401,3569,9,8.0,80.0,False
1402,3569,10,9.0,90.0,False
1403,3569,11,9.0,90.0,False
1404,3569,12,8.0,80.0,False
1405,3569,13,10.0,100.0,False
1406,3569,14,9.0,90.0,False
1407,3569,15,9.0,90.0,False
1408,3569,16,7.0,70.0,False
1409,3569,17,7.0,70.0,False
1410,3569,18,4.0,40.0,False
1411,3569,19,1.0,10.0,False
1412,3569,20,1.0,10.0,False
1413,3569,21,1.0,10.0,False
1414,3569,22,1.0,10.0,False
1415,3569,23,1.0,10.0,False
1416,3572,0,0.0,0.0,False
1417,3572,1,0.0,0.0,False
1418,3572,2,0.0,0.0,False
1419,3572,3,0.0,0.0,False
1420,3572,4,0.0,0.0,False
1421,3572,5,2.0,3.1746031746031744,False
1422,3572,6,8.0,12.698412698412698,False
1423,3572,7,20.0,31.746031746031743,False
1424,3572,8,55.0,87.3015873015873,False
1425,3572,9,55.0,87.3015873015873,False
1426,3572,10,57.0,90.47619047619048,False
1427,3572,11,62.0,98.4126984126984,False
1428,3572,12,61.0,96.82539682539682,False
1429,3572,13,63.0,100.0,False
1430,3572,14,59.0,93.65079365079364,False
1431,3572,15,59.0,93.65079365079364,False
1432,3572,16,54.0,85.71428571428571,False
1433,3572,17,50.0,79.36507936507937,False
1434,3572,18,36.0,57.14285714285714,False
1435,3572,19,21.0,33.33333333333333,False
1436,3572,20,15.0,23.809523809523807,False
1437,3572,21,9.0,14.285714285714285,False
1438,3572,22,6.0,9.523809523809524,False
1439,3572,23,6.0,9.523809523809524,False
1440,3589,0,0.0,0.0,False
1441,3589,1,0.0,0.0,False
1442,3589,2,0.0,0.0,False
1443,3589,3,0.0,0.0,False
1444,3589,4,0.0,0.0,False
1445,3589,5,1.0,3.3333333333333335,False
1446,3589,6,3.0,10.0,False
1447,3589,7,11.0,36.666666666666664,False
1448,3589,8,22.0,73.33333333333333,False
1449,3589,9,24.0,80.0,False
1450,3589,10,24.0,80.0,False
1451,3589,11,25.0,83.33333333333334,False
1452,3589,12,30.0,100.0,False
1453,3589,13,28.0,93.33333333333333,False
1454,3589,14,26.0,86.66666666666667,False
1455,3589,15,25.0,83.33333333333334,False
1456,3589,16,22.0,73.33333333333333,False
1457,3589,17,17.0,56.666666666666664,False
1458,3589,18,11.0,36.666666666666664,False
1459,3589,19,6.0,20.0,False
1460,3589,20,5.0,16.666666666666664,False
1461,3589,21,2.0,6.666666666666667,False
1462,3589,22,2.0,6.666666666666667,False
1463,3589,23,2.0,6.666666666666667,False
1464,3592,0,0.0,0.0,False
1465,3592,1,0.0,0.0,False
1466,3592,2,0.0,0.0,False
1467,3592,3,0.0,0.0,False
1468,3592,4,0.0,0.0,False
1469,3592,5,2.0,2.631578947368421,False
1470,3592,6,7.0,9.210526315789473,False
1471,3592,7,36.0,47.368421052631575,False
1472,3592,8,57.0,75.0,False
1473,3592,9,66.0,86.8421052631579,False
1474,3592,10,73.0,96.05263157894737,False
1475,3592,11,75.0,98.68421052631578,False
1476,3592,12,75.0,98.68421052631578,False
1477,3592,13,72.0,94.73684210526315,False
1478,3592,14,73.0,96.05263157894737,False
1479,3592,15,76.0,100.0,False
1480,3592,16,72.0,94.73684210526315,False
1481,3592,17,60.0,78.94736842105263,False
1482,3592,18,38.0,50.0,False
1483,3592,19,24.0,31.57894736842105,False
1484,3592,20,17.0,22.36842105263158,False
1485,3592,21,15.0,19.736842105263158,False
1486,3592,22,10.0,13.157894736842104,False
1487,3592,23,6.0,7.894736842105263,False
1488,3595,0,0.0,0.0,False
1489,3595,1,0.0,0.0,False
1490,3595,2,0.0,0.0,False
1491,3595,3,0.0,0.0,False
1492,3595,4,0.0,0.0,False
1493,3595,5,0.0,0.0,False
1494,3595,6,0.0,0.0,False
1495,3595,7,1.0,50.0,False
1496,3595,8,1.0,50.0,False
1497,3595,9,2.0,100.0,False
1498,3595,10,2.0,100.0,False
1499,3595,11,2.0,100.0,False
1500,3595,12,1.0,50.0,False
1501,3595,13,1.0,50.0,False
1502,3595,14,1.0,50.0,False
1503,3595,15,1.0,50.0,False
1504,3595,16,1.0,50.0,False
1505,3595,17,0.0,0.0,False
1506,3595,18,0.0,0.0,False
1507,3595,19,0.0,0.0,False
1508,3595,20,0.0,0.0,False
1509,3595,21,0.0,0.0,False
1510,3595,22,0.0,0.0,False
1511,3595,23,0.0,0.0,False
